Percentage of ED visits by syndrome: COVID-19-Like Illness Shortness of Breath and Pneumonia
Date generated: Wed Jul 22 2020 02:09:19 GMT-0400 (Eastern Daylight Time)

Geography,Date,Syndrome,Percent
Louisiana,2020-06-03,SoB,4.7
Louisiana,2020-06-04,SoB,5.5
Louisiana,2020-06-05,SoB,5.1
Louisiana,2020-06-06,SoB,4.6
Louisiana,2020-06-07,SoB,4.9
Louisiana,2020-06-08,SoB,6
Louisiana,2020-06-09,SoB,5.5
Louisiana,2020-06-10,SoB,5.2
Louisiana,2020-06-11,SoB,4.9
Louisiana,2020-06-12,SoB,4.9
Louisiana,2020-06-13,SoB,5.1
Louisiana,2020-06-14,SoB,4.7
Louisiana,2020-06-15,SoB,5.5
Louisiana,2020-06-16,SoB,5
Louisiana,2020-06-17,SoB,5.1
Louisiana,2020-06-18,SoB,5.2
Louisiana,2020-06-19,SoB,4.8
Louisiana,2020-06-20,SoB,4
Louisiana,2020-06-21,SoB,4.4
Louisiana,2020-06-22,SoB,5.5
Louisiana,2020-06-23,SoB,5.2
Louisiana,2020-06-24,SoB,5.8
Louisiana,2020-06-25,SoB,5.5
Louisiana,2020-06-26,SoB,5.6
Louisiana,2020-06-27,SoB,4.5
Louisiana,2020-06-28,SoB,6.1
Louisiana,2020-06-29,SoB,5.7
Louisiana,2020-06-30,SoB,5.5
Louisiana,2020-07-01,SoB,5.8
Louisiana,2020-07-02,SoB,5.6
Louisiana,2020-07-03,SoB,5.3
Louisiana,2020-07-04,SoB,5
Louisiana,2020-07-05,SoB,5.5
Louisiana,2020-07-06,SoB,6.7
Louisiana,2020-07-07,SoB,7.2
Louisiana,2020-07-08,SoB,6.6
Louisiana,2020-07-09,SoB,5.9
Louisiana,2020-07-10,SoB,5.7
Louisiana,2020-07-11,SoB,5.9
Louisiana,2020-07-12,SoB,6.6
Louisiana,2020-07-13,SoB,6.5
Louisiana,2020-07-14,SoB,6.5
Louisiana,2020-07-15,SoB,7
Louisiana,2020-07-16,SoB,6.7
Louisiana,2020-07-17,SoB,6.7
Louisiana,2020-07-18,SoB,6
Maine,2020-05-23,SoB,3.9
Maine,2020-05-24,SoB,3.9
Maine,2020-05-25,SoB,4.4
Maine,2020-05-26,SoB,4.8
Maine,2020-05-27,SoB,4.1
Maine,2020-05-28,SoB,5.4
Maine,2020-05-29,SoB,4.5
Maine,2020-05-30,SoB,4.5
Maine,2020-05-31,SoB,3.8
Maine,2020-06-01,SoB,5.4
Maine,2020-06-02,SoB,4.8
Maine,2020-06-03,SoB,4.9
Maine,2020-06-04,SoB,5.6
Maine,2020-06-05,SoB,3.7
Maine,2020-06-06,SoB,3.6
Maine,2020-06-07,SoB,3.8
Maine,2020-06-08,SoB,4.6
Maine,2020-06-09,SoB,3.9
Maine,2020-06-10,SoB,4.6
Maine,2020-06-11,SoB,5.3
Maine,2020-06-12,SoB,4.2
Maine,2020-06-13,SoB,4.6
Maine,2020-06-14,SoB,4.3
Maine,2020-06-15,SoB,4.2
Maine,2020-06-16,SoB,4.5
Maine,2020-06-17,SoB,4.8
Maine,2020-06-18,SoB,4.4
Maine,2020-06-19,SoB,4.3
Maine,2020-06-20,SoB,3.6
Maine,2020-06-21,SoB,4
Maine,2020-06-22,SoB,4.5
Maine,2020-06-23,SoB,4.5
Maine,2020-06-24,SoB,3.9
Maine,2020-06-25,SoB,3.9
Maine,2020-06-26,SoB,4.5
Maine,2020-06-27,SoB,3.2
Maine,2020-06-28,SoB,3.2
Maine,2020-06-29,SoB,4.3
Maine,2020-06-30,SoB,5.7
Maine,2020-07-01,SoB,4.7
Maine,2020-07-02,SoB,3.6
Maine,2020-07-03,SoB,4.3
Maine,2020-07-04,SoB,3.3
Maine,2020-07-05,SoB,3.6
Maine,2020-07-06,SoB,3.7
Maine,2020-07-07,SoB,3.8
Maine,2020-07-08,SoB,4.2
Maine,2020-07-09,SoB,3.7
Maine,2020-07-10,SoB,4
Maine,2020-07-11,SoB,3.9
Maine,2020-07-12,SoB,3.3
Maine,2020-07-13,SoB,4.5
Maine,2020-07-14,SoB,3.7
Maine,2020-07-15,SoB,4.3
Maine,2020-07-16,SoB,4.6
Maine,2020-07-17,SoB,3.3
Maine,2020-07-18,SoB,4.4
Maryland,2020-05-23,SoB,8.3
Maryland,2020-05-24,SoB,8.5
Maryland,2020-05-25,SoB,9
Maryland,2020-05-26,SoB,9.4
Maryland,2020-05-27,SoB,9
Maryland,2020-05-28,SoB,8.5
Maryland,2020-05-29,SoB,8.6
Maryland,2020-05-30,SoB,7.8
Maryland,2020-05-31,SoB,7.3
Maryland,2020-06-01,SoB,8.6
Maryland,2020-06-02,SoB,7.4
Maryland,2020-06-03,SoB,8
Maryland,2020-06-04,SoB,7.8
Maryland,2020-06-05,SoB,7.2
Maryland,2020-06-06,SoB,6.6
Maryland,2020-06-07,SoB,6.5
Maryland,2020-06-08,SoB,8
Maryland,2020-06-09,SoB,7
Maryland,2020-06-10,SoB,7.4
Maryland,2020-06-11,SoB,6.7
Maryland,2020-06-12,SoB,6.8
Maryland,2020-06-13,SoB,6.5
Maryland,2020-06-14,SoB,6
Maryland,2020-06-15,SoB,6.7
Maryland,2020-06-16,SoB,6.8
Maryland,2020-06-17,SoB,7.8
Maryland,2020-06-18,SoB,7
Maryland,2020-06-19,SoB,7
Maryland,2020-06-20,SoB,6.1
Maryland,2020-06-21,SoB,7
Maryland,2020-06-22,SoB,8.2
Maryland,2020-06-23,SoB,7.3
Maryland,2020-06-24,SoB,6.1
Maryland,2020-06-25,SoB,6.7
Maryland,2020-06-26,SoB,6.8
Maryland,2020-06-27,SoB,6.1
Maryland,2020-06-28,SoB,5.6
Maryland,2020-06-29,SoB,7.3
Maryland,2020-06-30,SoB,7
Maryland,2020-07-01,SoB,6.8
Maryland,2020-07-02,SoB,7.2
Maryland,2020-07-03,SoB,6.6
Maryland,2020-07-04,SoB,6.3
Maryland,2020-07-05,SoB,6.7
Maryland,2020-07-06,SoB,7.3
Maryland,2020-07-07,SoB,7.3
Maryland,2020-07-08,SoB,7.3
Maryland,2020-07-09,SoB,7.8
Maryland,2020-07-10,SoB,6.4
Maryland,2020-07-11,SoB,6
Maryland,2020-07-12,SoB,6.9
Maryland,2020-07-13,SoB,8.6
Maryland,2020-07-14,SoB,6.6
Maryland,2020-07-15,SoB,7.6
Maryland,2020-07-16,SoB,7.6
Maryland,2020-07-17,SoB,7.3
Maryland,2020-07-18,SoB,6.6
Massachusetts,2020-05-23,SoB,5.9
Massachusetts,2020-05-24,SoB,5.2
Massachusetts,2020-05-25,SoB,6.3
Massachusetts,2020-05-26,SoB,6.9
Massachusetts,2020-05-27,SoB,5.6
Massachusetts,2020-05-28,SoB,5.6
Massachusetts,2020-05-29,SoB,6.1
Massachusetts,2020-05-30,SoB,5.3
Massachusetts,2020-05-31,SoB,4.3
Massachusetts,2020-06-01,SoB,5.6
Massachusetts,2020-06-02,SoB,5.3
Massachusetts,2020-06-03,SoB,6.3
Massachusetts,2020-06-04,SoB,5.7
Massachusetts,2020-06-05,SoB,5.6
Massachusetts,2020-06-06,SoB,5.5
Massachusetts,2020-06-07,SoB,5.3
Massachusetts,2020-06-08,SoB,4.7
Massachusetts,2020-06-09,SoB,5.2
Massachusetts,2020-06-10,SoB,5.3
Massachusetts,2020-06-11,SoB,4.9
Massachusetts,2020-06-12,SoB,4.9
Massachusetts,2020-06-13,SoB,4.3
Massachusetts,2020-06-14,SoB,4
Massachusetts,2020-06-15,SoB,4.9
Massachusetts,2020-06-16,SoB,5.4
Massachusetts,2020-06-17,SoB,5.2
Massachusetts,2020-06-18,SoB,4.8
Massachusetts,2020-06-19,SoB,5.3
Massachusetts,2020-06-20,SoB,4.3
Massachusetts,2020-06-21,SoB,4
Massachusetts,2020-06-22,SoB,5
Massachusetts,2020-06-23,SoB,5.3
Massachusetts,2020-06-24,SoB,5
Massachusetts,2020-06-25,SoB,4.9
Massachusetts,2020-06-26,SoB,4.6
Massachusetts,2020-06-27,SoB,4
Massachusetts,2020-06-28,SoB,4.7
Massachusetts,2020-06-29,SoB,5.4
Massachusetts,2020-06-30,SoB,4.8
Massachusetts,2020-07-01,SoB,5
Massachusetts,2020-07-02,SoB,5.2
Massachusetts,2020-07-03,SoB,3.9
Massachusetts,2020-07-04,SoB,3.9
Massachusetts,2020-07-05,SoB,3.5
Massachusetts,2020-07-06,SoB,4.6
Massachusetts,2020-07-07,SoB,4.6
Massachusetts,2020-07-08,SoB,4.9
Massachusetts,2020-07-09,SoB,4.7
Massachusetts,2020-07-10,SoB,4.7
Massachusetts,2020-07-11,SoB,4.4
Massachusetts,2020-07-12,SoB,3.9
Massachusetts,2020-07-13,SoB,5.3
Massachusetts,2020-07-14,SoB,4.9
Massachusetts,2020-07-15,SoB,4.1
Massachusetts,2020-07-16,SoB,4.3
Massachusetts,2020-07-17,SoB,4.3
Massachusetts,2020-07-18,SoB,3.7
Michigan,2020-05-23,SoB,5.1
Michigan,2020-05-24,SoB,5
Michigan,2020-05-25,SoB,4.4
Michigan,2020-05-26,SoB,5.7
Michigan,2020-05-27,SoB,5.6
Michigan,2020-05-28,SoB,5.4
Michigan,2020-05-29,SoB,5.4
Michigan,2020-05-30,SoB,4.3
Michigan,2020-05-31,SoB,4.8
Michigan,2020-06-01,SoB,5
Michigan,2020-06-02,SoB,5.6
Michigan,2020-06-03,SoB,5.2
Michigan,2020-06-04,SoB,5.1
Michigan,2020-06-05,SoB,4.9
Michigan,2020-06-06,SoB,3.5
Michigan,2020-06-07,SoB,3.8
Michigan,2020-06-08,SoB,5.1
Michigan,2020-06-09,SoB,5.2
Michigan,2020-06-10,SoB,4.4
Michigan,2020-06-11,SoB,4.7
Michigan,2020-06-12,SoB,4
Michigan,2020-06-13,SoB,3.8
Michigan,2020-06-14,SoB,3.6
Michigan,2020-06-15,SoB,5.1
Michigan,2020-06-16,SoB,4.6
Michigan,2020-06-17,SoB,4.3
Michigan,2020-06-18,SoB,4.5
Michigan,2020-06-19,SoB,4.7
Michigan,2020-06-20,SoB,3.5
Michigan,2020-06-21,SoB,3.8
Michigan,2020-06-22,SoB,5
Michigan,2020-06-23,SoB,5.2
Michigan,2020-06-24,SoB,4.4
Michigan,2020-06-25,SoB,4.6
Michigan,2020-06-26,SoB,4.2
Michigan,2020-06-27,SoB,4.2
Michigan,2020-06-28,SoB,4.3
Michigan,2020-06-29,SoB,4.7
Michigan,2020-06-30,SoB,4.5
Michigan,2020-07-01,SoB,4.4
Michigan,2020-07-02,SoB,4.4
Michigan,2020-07-03,SoB,4.3
Michigan,2020-07-04,SoB,3.5
Michigan,2020-07-05,SoB,3.7
Michigan,2020-07-06,SoB,4.4
Michigan,2020-07-07,SoB,4.4
Michigan,2020-07-08,SoB,4.5
Michigan,2020-07-09,SoB,4.8
Michigan,2020-07-10,SoB,4.7
Michigan,2020-07-11,SoB,4
Michigan,2020-07-12,SoB,3.9
Michigan,2020-07-13,SoB,4.9
Michigan,2020-07-14,SoB,4.9
Michigan,2020-07-15,SoB,4.8
Michigan,2020-07-16,SoB,4.7
Michigan,2020-07-17,SoB,4.3
Michigan,2020-07-18,SoB,4.1
Mississippi,2020-05-23,SoB,5.8
Mississippi,2020-05-24,SoB,6.5
Mississippi,2020-05-25,SoB,5.7
Mississippi,2020-05-26,SoB,5.2
Mississippi,2020-05-27,SoB,5.1
Mississippi,2020-05-28,SoB,4.7
Mississippi,2020-05-29,SoB,5.1
Mississippi,2020-05-30,SoB,5.3
Mississippi,2020-05-31,SoB,4.8
Mississippi,2020-06-01,SoB,6
Mississippi,2020-06-02,SoB,5.5
Mississippi,2020-06-03,SoB,4.8
Mississippi,2020-06-04,SoB,5.4
Mississippi,2020-06-05,SoB,4.8
Mississippi,2020-06-06,SoB,5.4
Mississippi,2020-06-07,SoB,5.8
Mississippi,2020-06-08,SoB,5.8
Mississippi,2020-06-09,SoB,4.4
Mississippi,2020-06-10,SoB,5.6
Mississippi,2020-06-11,SoB,5.1
Mississippi,2020-06-12,SoB,5.4
Mississippi,2020-06-13,SoB,5
Mississippi,2020-06-14,SoB,5.6
Mississippi,2020-06-15,SoB,5.5
Mississippi,2020-06-16,SoB,5.1
Mississippi,2020-06-17,SoB,5.6
Mississippi,2020-06-18,SoB,5.3
Mississippi,2020-06-19,SoB,5.1
Mississippi,2020-06-20,SoB,6
Mississippi,2020-06-21,SoB,5.7
Mississippi,2020-06-22,SoB,5.9
Mississippi,2020-06-23,SoB,6.2
Mississippi,2020-06-24,SoB,5.9
Mississippi,2020-06-25,SoB,5.5
Mississippi,2020-06-26,SoB,5.5
Mississippi,2020-06-27,SoB,5.2
Mississippi,2020-06-28,SoB,6.4
Mississippi,2020-06-29,SoB,6.1
Mississippi,2020-06-30,SoB,6.4
Mississippi,2020-07-01,SoB,5.9
Mississippi,2020-07-02,SoB,6
Mississippi,2020-07-03,SoB,5.6
Mississippi,2020-07-04,SoB,5.9
Mississippi,2020-07-05,SoB,6.2
Mississippi,2020-07-06,SoB,6.3
Mississippi,2020-07-07,SoB,6
Mississippi,2020-07-08,SoB,6
Mississippi,2020-07-09,SoB,5.8
Mississippi,2020-07-10,SoB,6.7
Mississippi,2020-07-11,SoB,6.7
Mississippi,2020-07-12,SoB,6.6
Mississippi,2020-07-13,SoB,6.7
Mississippi,2020-07-14,SoB,5.9
Mississippi,2020-07-15,SoB,6.2
Mississippi,2020-07-16,SoB,6.2
Mississippi,2020-07-17,SoB,6.2
Mississippi,2020-07-18,SoB,7.4
Missouri,2020-05-23,SoB,4.7
Missouri,2020-05-24,SoB,4.8
Missouri,2020-05-25,SoB,5.4
Missouri,2020-05-26,SoB,5.3
Missouri,2020-05-27,SoB,5.7
Missouri,2020-05-28,SoB,5.1
Missouri,2020-05-29,SoB,4.8
Missouri,2020-05-30,SoB,4.3
Missouri,2020-05-31,SoB,4.2
Missouri,2020-06-01,SoB,5.3
Missouri,2020-06-02,SoB,5.1
Missouri,2020-06-03,SoB,5.5
Missouri,2020-06-04,SoB,5.4
Missouri,2020-06-05,SoB,4.7
Missouri,2020-06-06,SoB,4.2
Missouri,2020-06-07,SoB,4.1
Missouri,2020-06-08,SoB,5.1
Missouri,2020-06-09,SoB,5.1
Missouri,2020-06-10,SoB,4.8
Missouri,2020-06-11,SoB,5.2
Missouri,2020-06-12,SoB,4.7
Missouri,2020-06-13,SoB,4
Missouri,2020-06-14,SoB,4.1
Missouri,2020-06-15,SoB,4.3
Missouri,2020-06-16,SoB,4.5
Missouri,2020-06-17,SoB,5
Missouri,2020-06-18,SoB,5.1
Missouri,2020-06-19,SoB,4.8
Missouri,2020-06-20,SoB,4.1
Missouri,2020-06-21,SoB,4.2
Missouri,2020-06-22,SoB,5.5
Missouri,2020-06-23,SoB,4.7
Missouri,2020-06-24,SoB,4.9
Missouri,2020-06-25,SoB,4.8
Missouri,2020-06-26,SoB,5
Missouri,2020-06-27,SoB,4.2
Missouri,2020-06-28,SoB,4.6
Missouri,2020-06-29,SoB,4.7
Missouri,2020-06-30,SoB,5.2
Missouri,2020-07-01,SoB,5.1
Missouri,2020-07-02,SoB,5.1
Missouri,2020-07-03,SoB,4.3
Missouri,2020-07-04,SoB,4.3
Missouri,2020-07-05,SoB,4.3
Missouri,2020-07-06,SoB,5
Missouri,2020-07-07,SoB,5.4
Missouri,2020-07-08,SoB,5.1
Missouri,2020-07-09,SoB,5.3
Missouri,2020-07-10,SoB,5.2
Missouri,2020-07-11,SoB,4.6
Missouri,2020-07-12,SoB,4.4
Missouri,2020-07-13,SoB,5.3
Missouri,2020-07-14,SoB,4.5
Missouri,2020-07-15,SoB,5.4
Missouri,2020-07-16,SoB,4.9
Missouri,2020-07-17,SoB,4.9
Missouri,2020-07-18,SoB,4.4
Montana,2020-05-23,SoB,3.1
Montana,2020-05-24,SoB,4
Montana,2020-05-25,SoB,3.6
Montana,2020-05-26,SoB,6.5
Montana,2020-05-27,SoB,5.5
Montana,2020-05-28,SoB,4.9
Montana,2020-05-29,SoB,5.1
Montana,2020-05-30,SoB,5.1
Montana,2020-05-31,SoB,4.8
Montana,2020-06-01,SoB,6
Montana,2020-06-02,SoB,4.9
Montana,2020-06-03,SoB,7.1
Montana,2020-06-04,SoB,4.1
Montana,2020-06-05,SoB,5.1
Montana,2020-06-06,SoB,3.3
Montana,2020-06-07,SoB,4.5
Montana,2020-06-08,SoB,6.2
Montana,2020-06-09,SoB,5.8
Montana,2020-06-10,SoB,5.4
Montana,2020-06-11,SoB,6
Montana,2020-06-12,SoB,4.1
Montana,2020-06-13,SoB,4.4
Montana,2020-06-14,SoB,4
Montana,2020-06-15,SoB,5.2
Montana,2020-06-16,SoB,5.6
Montana,2020-06-17,SoB,5.3
Montana,2020-06-18,SoB,6.4
Montana,2020-06-19,SoB,4
Montana,2020-06-20,SoB,4.4
Montana,2020-06-21,SoB,3.7
Montana,2020-06-22,SoB,4.9
Montana,2020-06-23,SoB,4.7
Montana,2020-06-24,SoB,5.3
Montana,2020-06-25,SoB,4.5
Montana,2020-06-26,SoB,5.7
Montana,2020-06-27,SoB,5.4
Montana,2020-06-28,SoB,6.7
Montana,2020-06-29,SoB,6.6
Montana,2020-06-30,SoB,5.9
Montana,2020-07-01,SoB,7.2
Montana,2020-07-02,SoB,5.4
Montana,2020-07-03,SoB,4.1
Montana,2020-07-04,SoB,4
Montana,2020-07-05,SoB,5.5
Montana,2020-07-06,SoB,4.4
Montana,2020-07-07,SoB,5.5
Montana,2020-07-08,SoB,6.6
Montana,2020-07-09,SoB,5.1
Montana,2020-07-10,SoB,4.2
Montana,2020-07-11,SoB,4.2
Montana,2020-07-12,SoB,5.4
Montana,2020-07-13,SoB,4.8
Montana,2020-07-14,SoB,5.1
Montana,2020-07-15,SoB,5.7
Montana,2020-07-16,SoB,4.5
Montana,2020-07-17,SoB,4.9
Montana,2020-07-18,SoB,4.8
Nebraska,2020-05-23,SoB,5.9
Nebraska,2020-05-24,SoB,6.4
Nebraska,2020-05-25,SoB,7
Nebraska,2020-05-26,SoB,5.5
Nebraska,2020-05-27,SoB,6.2
Nebraska,2020-05-28,SoB,6.8
Nebraska,2020-05-29,SoB,6
Nebraska,2020-05-30,SoB,5.9
Nebraska,2020-05-31,SoB,6.4
Nebraska,2020-06-01,SoB,5.7
Nebraska,2020-06-02,SoB,5.4
Nebraska,2020-06-03,SoB,5.8
Nebraska,2020-06-04,SoB,4.6
Nebraska,2020-06-05,SoB,5.5
Nebraska,2020-06-06,SoB,5
Nebraska,2020-06-07,SoB,5.3
Nebraska,2020-06-08,SoB,5.8
Nebraska,2020-06-09,SoB,4.6
Nebraska,2020-06-10,SoB,4.9
Nebraska,2020-06-11,SoB,6.4
Nebraska,2020-06-12,SoB,5.2
Nebraska,2020-06-13,SoB,4.7
Nebraska,2020-06-14,SoB,4.6
Nebraska,2020-06-15,SoB,4.6
Nebraska,2020-06-16,SoB,5.3
Nebraska,2020-06-17,SoB,5.2
Nebraska,2020-06-18,SoB,4.1
Nebraska,2020-06-19,SoB,4.6
Nebraska,2020-06-20,SoB,4.5
Nebraska,2020-06-21,SoB,3.7
Nebraska,2020-06-22,SoB,4.9
Nebraska,2020-06-23,SoB,5.1
Nebraska,2020-06-24,SoB,5.6
Nebraska,2020-06-25,SoB,5.2
Nebraska,2020-06-26,SoB,5.3
Nebraska,2020-06-27,SoB,4.8
Nebraska,2020-06-28,SoB,5.2
Nebraska,2020-06-29,SoB,5.2
Nebraska,2020-06-30,SoB,5.1
Nebraska,2020-07-01,SoB,5.6
Nebraska,2020-07-02,SoB,4.4
Nebraska,2020-07-03,SoB,4.8
Nebraska,2020-07-04,SoB,3.5
Nebraska,2020-07-05,SoB,4
Nebraska,2020-07-06,SoB,5.6
Nebraska,2020-07-07,SoB,5
Nebraska,2020-07-08,SoB,4.5
Nebraska,2020-07-09,SoB,6.4
Nebraska,2020-07-10,SoB,4.4
Nebraska,2020-07-11,SoB,4.3
Nebraska,2020-07-12,SoB,4
Nebraska,2020-07-13,SoB,5.9
Nebraska,2020-07-14,SoB,5.4
Nebraska,2020-07-15,SoB,4.9
Nebraska,2020-07-16,SoB,6.3
Nebraska,2020-07-17,SoB,3.9
Nebraska,2020-07-18,SoB,5
Nevada,2020-05-23,SoB,7.2
Nevada,2020-05-24,SoB,4.8
Nevada,2020-05-25,SoB,6.2
Nevada,2020-05-26,SoB,6.5
Nevada,2020-05-27,SoB,6.6
Nevada,2020-05-28,SoB,6.8
Nevada,2020-05-29,SoB,6.2
Nevada,2020-05-30,SoB,4.8
Nevada,2020-05-31,SoB,7.1
Nevada,2020-06-01,SoB,6.5
Nevada,2020-06-02,SoB,5.9
Nevada,2020-06-03,SoB,6.1
Nevada,2020-06-04,SoB,5.6
Nevada,2020-06-05,SoB,6.6
Nevada,2020-06-06,SoB,5.9
Nevada,2020-06-07,SoB,5.4
Nevada,2020-06-08,SoB,6.6
Nevada,2020-06-09,SoB,6.1
Nevada,2020-06-10,SoB,6.3
Nevada,2020-06-11,SoB,6.1
Nevada,2020-06-12,SoB,4.9
Nevada,2020-06-13,SoB,4
Nevada,2020-06-14,SoB,5.3
Nevada,2020-06-15,SoB,5.7
Nevada,2020-06-16,SoB,6.3
Nevada,2020-06-17,SoB,6.3
Nevada,2020-06-18,SoB,5.5
Nevada,2020-06-19,SoB,5.5
Nevada,2020-06-20,SoB,5.8
Nevada,2020-06-21,SoB,5.5
Nevada,2020-06-22,SoB,6.2
Nevada,2020-06-23,SoB,7.5
Nevada,2020-06-24,SoB,7
Nevada,2020-06-25,SoB,7
Nevada,2020-06-26,SoB,6.8
Nevada,2020-06-27,SoB,6
Nevada,2020-06-28,SoB,6.8
Nevada,2020-06-29,SoB,7.7
Nevada,2020-06-30,SoB,7.8
Nevada,2020-07-01,SoB,7.9
Nevada,2020-07-02,SoB,7.7
Nevada,2020-07-03,SoB,6.8
Nevada,2020-07-04,SoB,7.4
Nevada,2020-07-05,SoB,7.2
Nevada,2020-07-06,SoB,8.6
Nevada,2020-07-07,SoB,8.2
Nevada,2020-07-08,SoB,7.3
Nevada,2020-07-09,SoB,7
Nevada,2020-07-10,SoB,6.9
Nevada,2020-07-11,SoB,6.5
Nevada,2020-07-12,SoB,8.1
Nevada,2020-07-13,SoB,7.9
Nevada,2020-07-14,SoB,7.8
Nevada,2020-07-15,SoB,7.5
Nevada,2020-07-16,SoB,7.1
Nevada,2020-07-17,SoB,8.2
Nevada,2020-07-18,SoB,7.5
New Jersey,2020-05-23,SoB,7.1
New Jersey,2020-05-24,SoB,5.8
New Jersey,2020-05-25,SoB,6.2
New Jersey,2020-05-26,SoB,7.4
New Jersey,2020-05-27,SoB,6.3
New Jersey,2020-05-28,SoB,5.9
New Jersey,2020-05-29,SoB,6.3
New Jersey,2020-05-30,SoB,5.8
New Jersey,2020-05-31,SoB,5.6
New Jersey,2020-06-01,SoB,6
New Jersey,2020-06-02,SoB,5.6
New Jersey,2020-06-03,SoB,6.8
New Jersey,2020-06-04,SoB,6.2
New Jersey,2020-06-05,SoB,6.3
New Jersey,2020-06-06,SoB,5.1
New Jersey,2020-06-07,SoB,4.7
New Jersey,2020-06-08,SoB,5.9
New Jersey,2020-06-09,SoB,4.7
New Jersey,2020-06-10,SoB,5.5
New Jersey,2020-06-11,SoB,5.2
New Jersey,2020-06-12,SoB,4.6
New Jersey,2020-06-13,SoB,4.1
New Jersey,2020-06-14,SoB,4.9
New Jersey,2020-06-15,SoB,4.8
New Jersey,2020-06-16,SoB,5.1
New Jersey,2020-06-17,SoB,5.1
New Jersey,2020-06-18,SoB,5.2
New Jersey,2020-06-19,SoB,5
New Jersey,2020-06-20,SoB,4.4
New Jersey,2020-06-21,SoB,4.6
New Jersey,2020-06-22,SoB,5.5
New Jersey,2020-06-23,SoB,4.8
New Jersey,2020-06-24,SoB,4.4
New Jersey,2020-06-25,SoB,5
New Jersey,2020-06-26,SoB,4.6
New Jersey,2020-06-27,SoB,4
New Jersey,2020-06-28,SoB,4.2
New Jersey,2020-06-29,SoB,5.2
New Jersey,2020-06-30,SoB,5
New Jersey,2020-07-01,SoB,5.1
New Jersey,2020-07-02,SoB,5
New Jersey,2020-07-03,SoB,4.3
New Jersey,2020-07-04,SoB,3.9
New Jersey,2020-07-05,SoB,4.4
New Jersey,2020-07-06,SoB,5.7
New Jersey,2020-07-07,SoB,5
New Jersey,2020-07-08,SoB,4.7
New Jersey,2020-07-09,SoB,4.8
New Jersey,2020-07-10,SoB,4.5
New Jersey,2020-07-11,SoB,4
New Jersey,2020-07-12,SoB,4.4
New Jersey,2020-07-13,SoB,4.9
New Jersey,2020-07-14,SoB,4.3
New Jersey,2020-07-15,SoB,4.7
New Jersey,2020-07-16,SoB,4.5
New Jersey,2020-07-17,SoB,4.7
New Jersey,2020-07-18,SoB,4.2
New Mexico,2020-05-23,SoB,4.4
New Mexico,2020-05-24,SoB,3.2
New Mexico,2020-05-25,SoB,4.6
New Mexico,2020-05-26,SoB,4
New Mexico,2020-05-27,SoB,4.1
New Mexico,2020-05-28,SoB,4
New Mexico,2020-05-29,SoB,3.5
New Mexico,2020-05-30,SoB,4.2
New Mexico,2020-05-31,SoB,4
New Mexico,2020-06-01,SoB,4.3
New Mexico,2020-06-02,SoB,3.8
New Mexico,2020-06-03,SoB,3
New Mexico,2020-06-04,SoB,3.3
New Mexico,2020-06-05,SoB,3.4
New Mexico,2020-06-06,SoB,3.5
New Mexico,2020-06-07,SoB,3.9
New Mexico,2020-06-08,SoB,3.6
New Mexico,2020-06-09,SoB,3.7
New Mexico,2020-06-10,SoB,2.9
New Mexico,2020-06-11,SoB,2.5
New Mexico,2020-06-12,SoB,2.9
New Mexico,2020-06-13,SoB,3.6
New Mexico,2020-06-14,SoB,3.7
New Mexico,2020-06-15,SoB,3.9
New Mexico,2020-06-16,SoB,3.1
New Mexico,2020-06-17,SoB,3.6
New Mexico,2020-06-18,SoB,2.8
New Mexico,2020-06-19,SoB,3.2
New Mexico,2020-06-20,SoB,2.7
New Mexico,2020-06-21,SoB,3.6
New Mexico,2020-06-22,SoB,2.9
New Mexico,2020-06-23,SoB,3.6
New Mexico,2020-06-24,SoB,3.8
New Mexico,2020-06-25,SoB,3.1
New Mexico,2020-06-26,SoB,3.4
New Mexico,2020-06-27,SoB,3
New Mexico,2020-06-28,SoB,2.7
New Mexico,2020-06-29,SoB,3.2
New Mexico,2020-06-30,SoB,2.7
New Mexico,2020-07-01,SoB,2.3
New Mexico,2020-07-02,SoB,2.7
New Mexico,2020-07-03,SoB,3.9
New Mexico,2020-07-04,SoB,3.7
New Mexico,2020-07-05,SoB,3.6
New Mexico,2020-07-06,SoB,4.3
New Mexico,2020-07-07,SoB,3.7
New Mexico,2020-07-08,SoB,3.3
New Mexico,2020-07-09,SoB,3.9
New Mexico,2020-07-10,SoB,4.4
New Mexico,2020-07-11,SoB,3
New Mexico,2020-07-12,SoB,3.8
New Mexico,2020-07-13,SoB,4.2
New Mexico,2020-07-14,SoB,4.4
New Mexico,2020-07-15,SoB,3.8
New Mexico,2020-07-16,SoB,4.3
New Mexico,2020-07-17,SoB,3.8
New Mexico,2020-07-18,SoB,3.1
New York,2020-05-23,SoB,6
New York,2020-05-24,SoB,5.7
New York,2020-05-25,SoB,6
New York,2020-05-26,SoB,6.3
New York,2020-05-27,SoB,5.8
New York,2020-05-28,SoB,5.9
New York,2020-05-29,SoB,5.9
New York,2020-05-30,SoB,5.5
New York,2020-05-31,SoB,4.7
New York,2020-06-01,SoB,5.8
New York,2020-06-02,SoB,5.4
New York,2020-06-03,SoB,6
New York,2020-06-04,SoB,6.1
New York,2020-06-05,SoB,5.8
New York,2020-06-06,SoB,5.1
New York,2020-06-07,SoB,4.7
New York,2020-06-08,SoB,5.2
